province_name,province_id,owner_name_1763,owner_tag_1763,historical_justification_1763_with_source,current_owner_tag,status,confidence
Cherdakly,660,,,,RUS,OWNED,
Muzaffarpur,661,,,,BIH,OWNED,
Magadan,662,,,,RUS,OWNED,
Kwangju,663,,,,KOR,OWNED,
Balughart,664,,,,BNG,OWNED,
Tombali,665,,,,,UNOWNED,
Chhatrapi,666,,,,HYD,OWNED,
Azgir,667,,,,RUS,OWNED,
Khargone,668,,,,MRT,OWNED,
Andong,669,,,,MKD,OWNED,
Port-au-Prince,670,,,,HTI,OWNED,
Carpentras,671,,,,FRA,OWNED,
Kudus,672,,,,DEI,OWNED,
Zawiya,673,,,,TRI,OWNED,
Esperance,674,,,,,UNOWNED,
Sanawal,675,,,,RMH,OWNED,
Semarang,676,,,,DEI,OWNED,
Zamthang,677,,,,CHI,OWNED,
Monaco,678,,,,MCO,OWNED,
Mokpo,679,,,,KOR,OWNED,
Korliki,680,,,,RUS,OWNED,
Mogochino,681,,,,RUS,OWNED,
Bria,682,,,,,UNOWNED,
Surat,683,,,,EIC,OWNED,
Tuscarora,684,,,,,UNOWNED,
Jérémie,685,,,,GAS,OWNED,
San José de David,686,,,,GUA,OWNED,
Budukan,687,,,,MNC,OWNED,
Ravensthorpe,688,,,,,UNOWNED,
Matanzas,689,,,,NSP,OWNED,
Lourenco Marques,690,,,,MOZ,OWNED,
Dêgê,691,,,,DER,OWNED,
Sahara Desert,692,,,,,UNOWNED,
Massakory,693,,,,,UNOWNED,
Kirilov,694,,,,RUS,OWNED,
Chintamani,695,,,,MYS,OWNED,
Ranquel,696,,,,,UNOWNED,
Larecaja,697,,,,LRC,OWNED,
Žilina,698,,,,HUN,OWNED,
Kaduy,699,,,,RUS,OWNED,
Lokoja,700,,,,IGL,OWNED,
Erfurt,701,,,,PRU,OWNED,
Pysket,702,,,,RUS,OWNED,
Fehmarn,703,,,,HOL,OWNED,
Ayamonte,704,,,,SPA,OWNED,
Uralsk,705,,,,RUS,OWNED,
Selino,706,,,,RUS,OWNED,
Briey,707,,,,FRA,OWNED,
Teschen,708,,,,AUS,OWNED,
Dallas,709,,,,CDD,OWNED,
Totma,710,,,,RUS,OWNED,
Kamyzyak,711,,,,RUS,OWNED,
Kassel,712,,,,HSK,OWNED,
Khiva,713,,,,KHV,OWNED,
Litchim,714,,,,MNC,OWNED,
Lineynaya,715,,,,RUS,OWNED,
Nandyal,716,,,,EIC,OWNED,
Wilkesboro,717,,,,USA,OWNED,
Tasqala,718,,,,RUS,OWNED,
Sarapul,719,,,,RUS,OWNED,
Gharyan,720,,,,TRI,OWNED,
Fairfield,721,,,,MSG,OWNED,
Hajjiabad,722,,,,,UNOWNED,
Lingcang,723,,,,CHI,OWNED,
Phuthadithaba,724,,,,,UNOWNED,
Kliukvinka,725,,,,RUS,OWNED,
Yarlykay,726,,,,KHV,OWNED,
Sultanpur,727,,,,AWA,OWNED,
Dekhkanabad,728,,,,BUK,OWNED,
Shahpur,729,,,,RMD,OWNED,
Teleky,730,,,,ILI,OWNED,
Villarrobledo,731,,,,SPA,OWNED,
Senmonorom,732,,,,CBI,OWNED,
Gibson's Landing,733,,,,HAI,OWNED,
Urzhar,734,,,,ILI,OWNED,
Preah Vihear,735,,,,CBI,OWNED,
Santo Anastácio,736,,,,BRZ,OWNED,
Fasa,737,,,,,UNOWNED,
Jabiru,738,,,,,UNOWNED,
Abadia,739,,,,MOR,OWNED,
Melnikovo,740,,,,RUS,OWNED,
Ellikala,741,,,,BUK,OWNED,
Marsabit,742,,,,,UNOWNED,
Sonzhy,743,,,,ILI,OWNED,
Nekemte,744,,,,LEN,OWNED,
Balkhash,745,,,,ILI,OWNED,
Queenstown,746,,,,,UNOWNED,
Laredo,747,,,,NSP,OWNED,
Tachau,748,,,,AUS,OWNED,
Tambov,749,,,,RUS,OWNED,
Varas,750,,,,AFG,OWNED,
Plunge,751,,,,RUS,OWNED,
Kangasniemi,752,,,,FIN,OWNED,
Rzhev,753,,,,RUS,OWNED,
Wallaroo,754,,,,,UNOWNED,
Malatzka,755,,,,HUN,OWNED,
Rishikesh,756,,,,NEP,OWNED,
Zhlobin,757,,,,LIT,OWNED,
Zhongwei,758,,,,CHI,OWNED,
Liegnitz,759,,,,PRU,OWNED,
Lessebo,760,,,,SWE,OWNED,
Dindigul,761,,,,EIC,OWNED,
Zelenokumsk,762,,,,RUS,OWNED,
Lauban,763,,,,PRU,OWNED,
Greensboro,764,,,,USA,OWNED,
Tarbes,765,,,,FRA,OWNED,
San Sebastián,766,,,,SPA,OWNED,
Olmütz,767,,,,AUS,OWNED,
Funan,768,,,,CHI,OWNED,
Babrujsk,769,,,,LIT,OWNED,
Bakersfield,770,,,,,UNOWNED,
Adyk,771,,,,RUS,OWNED,
Yugolok,772,,,,RUS,OWNED,
El Mallahah,773,,,,EGY,OWNED,
Oxnard,774,,,,NWE,OWNED,
Karakul,775,,,,BUK,OWNED,
Coimbatore,776,,,,EIC,OWNED,
Budynnovsk,777,,,,RUS,OWNED,
Udupi,778,,,,EIC,OWNED,
Sendai,779,,,,DTE,OWNED,
Bagé,780,,,,LFP,OWNED,
Vitoria-Gasteiz,781,,,,SPA,OWNED,
Kumertau,782,,,,RUS,OWNED,
Hukou,783,,,,CHI,OWNED,
Kolaka,784,,,,BTN,OWNED,
Khortitsa,785,,,,RUS,OWNED,
Ramgarh,786,,,,JAI,OWNED,
Sayansk,787,,,,RUS,OWNED,
Dakahlia,788,,,,EGY,OWNED,
Berkakit,789,,,,RUS,OWNED,
Mirzachirla,790,,,,KHV,OWNED,
Corrente,791,,,,BRZ,OWNED,
Naga,792,,,,PHI,OWNED,
Balikci,793,,,,SBG,OWNED,
Santa Maria,794,,,,LFP,OWNED,
Hobyo,795,,,,,UNOWNED,
Cape Coast,796,,,,SLE,OWNED,
Rappang,797,,,,WAJ,OWNED,
Khuzdar,798,,,,KAL,OWNED,
Neriungri,799,,,,RUS,OWNED,
North Juruá,800,,,,BRZ,OWNED,
Makovischi,801,,,,RUS,OWNED,
Boma,802,,,,,UNOWNED,
Arjeplog,803,,,,SWE,OWNED,
Komorn,804,,,,HUN,OWNED,
Rakkujarvi,805,,,,SWE,OWNED,
Bakury,806,,,,RUS,OWNED,
Barsanikha,807,,,,RUS,OWNED,
Nikola,808,,,,RUS,OWNED,
Taranivka,809,,,,RUS,OWNED,
Zharakhevsky,810,,,,RUS,OWNED,
Khulna,811,,,,EIC,OWNED,
Batna,812,,,,ALG,OWNED,
Lezaysk,813,,,,AUS,OWNED,
Bronnicy,814,,,,RUS,OWNED,
Aranda de Duero,815,,,,SPA,OWNED,
Marehegg,816,,,,HUN,OWNED,
Chhatarpur,817,,,,CHP,OWNED,
Zwent,818,,,,AUS,OWNED,
Tamala,819,,,,RUS,OWNED,
Isernia,820,,,,NAP,OWNED,
Kirkuk,821,,,,IRA,OWNED,
Terekli,822,,,,RUS,OWNED,
Meridian,823,,,,CHT,OWNED,
Mingacevir,824,,,,RUS,OWNED,
Sindhnur,825,,,,HYD,OWNED,
Barika,826,,,,BEB,OWNED,
Janów,827,,,,POL,OWNED,
Marbella,828,,,,SPA,OWNED,
Konstanz,829,,,,CNZ,OWNED,
Petit-Sault,830,,,,NBR,OWNED,
Jianyang,831,,,,CHI,OWNED,
Gaeta,832,,,,NAP,OWNED,
Abu Hamad,833,,,,SNR,OWNED,
Abéché,834,,,,WAD,OWNED,
Ruijin,835,,,,CHI,OWNED,
Abakhan,836,,,,RUS,OWNED,
McComb,837,,,,,UNOWNED,
Atlantic City,838,,,,USA,OWNED,
Gorgan,839,,,,,UNOWNED,
Dhangharti,840,,,,NEP,OWNED,
Minqin,841,,,,CHI,OWNED,
Algeciras,842,,,,SPA,OWNED,
Itaquiraí,843,,,,BRZ,OWNED,
La Malbaie,844,,,,LCA,OWNED,
San-Pédro,845,,,,,UNOWNED,
Guymon,846,,,,CMC,OWNED,
Nanuque,847,,,,BRZ,OWNED,
Abu Simbel,848,,,,EGY,OWNED,
Kandyagash,849,,,,RUS,OWNED,
Qatar,850,,,,DRY,OWNED,
Novokuznetsk,851,,,,RUS,OWNED,
Amol,852,,,,,UNOWNED,
Formosa,853,,,,BRZ,OWNED,
Zhangye,854,,,,CHI,OWNED,
Araguaia,855,,,,BRZ,OWNED,
Cimarron,856,,,,CMC,OWNED,
Uray´irah,857,,,,DRY,OWNED,
Einbeck,858,,,,HAN,OWNED,
Nairn,859,,,,GBR,OWNED,
Ermish,860,,,,RUS,OWNED,
Kestilä,861,,,,FIN,OWNED,
Laon,862,,,,FRA,OWNED,
Scarborough,863,,,,GBR,OWNED,
Vihanti,864,,,,FIN,OWNED,
Kapfenberg,865,,,,AUS,OWNED,
Bielefeld,866,,,,PRU,OWNED,
Lipovka,867,,,,RUS,OWNED,
Grand Island,868,,,,CMC,OWNED,
Yevsukh,869,,,,RUS,OWNED,
Cañete,870,,,,,UNOWNED,
Merlung,871,,,,JBI,OWNED,
Piatigorsk,872,,,,RUS,OWNED,
Svatove,873,,,,RUS,OWNED,
Saida,874,,,,ALG,OWNED,
Perpignan,875,,,,FRA,OWNED,
York,876,,,,GBR,OWNED,
Perg,877,,,,AUS,OWNED,
Chongzuo,878,,,,CHI,OWNED,
Volsk,879,,,,RUS,OWNED,
Çifteler,880,,,,TUR,OWNED,
Roseville,881,,,,WNT,OWNED,
Bluefields,882,,,,MSK,OWNED,
Ush Bel'dyr,883,,,,TNN,OWNED,
Shaoguan,884,,,,CHI,OWNED,
Kütahya,885,,,,TUR,OWNED,
Zhumadian,886,,,,CHI,OWNED,
Balikpapan,887,,,,KTI,OWNED,
Samuram,888,,,,SLU,OWNED,
Oran,889,,,,ALG,OWNED,
Hamilton,890,,,,,UNOWNED,
Logroño,891,,,,SPA,OWNED,
Laurentides,892,,,,LCA,OWNED,
Tinsukia,893,,,,ASS,OWNED,
Vaitogi,894,,,,,UNOWNED,
Sydney,895,,,,NSW,OWNED,
Rapides-des-Joachims,896,,,,LCA,OWNED,
Bla,897,,,,BMN,OWNED,
Cheder,898,,,,TNN,OWNED,
Rong'an,899,,,,CHI,OWNED,
Baie-Comeau,900,,,,LCA,OWNED,
Sui,901,,,,CHI,OWNED,
Namakia,902,,,,,UNOWNED,
Nabawan,903,,,,BRU,OWNED,
Abu As Sayyid,904,,,,TUR,OWNED,
Turangi,905,,,,NTW,OWNED,
Nioaque,906,,,,BRZ,OWNED,
Anniston,907,,,,CHE,OWNED,
Orange,908,,,,,UNOWNED,
Sharawrah,909,,,,NJR,OWNED,
Timmins,910,,,,,UNOWNED,
Mocuba,911,,,,,UNOWNED,
Chiltepec,912,,,,MEX,OWNED,
Concepción,913,,,,,UNOWNED,
Bahundanda,914,,,,NEP,OWNED,
Brekka,915,,,,NOR,OWNED,
Frankfurt(Oder),916,,,,PRU,OWNED,
Chanchamayo,917,,,,,UNOWNED,
Perezhilovo,918,,,,RUS,OWNED,
Mansa,919,,,,KAZ,OWNED,
Flensburg,920,,,,SHL,OWNED,
Chandannath,921,,,,NEP,OWNED,
Ksar Ghilane,922,,,,TUN,OWNED,
Bafoussam,923,,,,,UNOWNED,
Hull,924,,,,GBR,OWNED,
Ayerbe,925,,,,SPA,OWNED,
Hartberg,926,,,,AUS,OWNED,
Ujjain,927,,,,VID,OWNED,
Braunau am Inn,928,,,,AUS,OWNED,
Berlin,929,,,,PRU,OWNED,
Utiel,930,,,,SPA,OWNED,
Tsivilovo,931,,,,RUS,OWNED,
Mường Lay,932,,,,LPR,OWNED,
Panjin,933,,,,MKD,OWNED,
Unnao,934,,,,AWA,OWNED,
Pulau Buton,935,,,,BTN,OWNED,
Marrakesh,936,,,,MOR,OWNED,
Mombasa,937,,,,MZR,OWNED,
El Kelaa,938,,,,MOR,OWNED,
Tudela,939,,,,SPA,OWNED,
Xinglin,940,,,,MNC,OWNED,
Traunstein,941,,,,BAV,OWNED,
Anandapur,942,,,,NAG,OWNED,
La Gineta,943,,,,SPA,OWNED,
Sincelejo,944,,,,CRT,OWNED,
Khabarovsk,945,,,,MNC,OWNED,
Barwani,946,,,,MRT,OWNED,
Kavirga,947,,,,HLJ,OWNED,
Xishuangbanna,948,,,,CHH,OWNED,
Jinzhou,949,,,,MKD,OWNED,
Malda,950,,,,BNG,OWNED,
Masamba,951,,,,LWU,OWNED,
Nyemo,952,,,,TIB,OWNED,
Taza,953,,,,MOR,OWNED,
Burmantovo,954,,,,RUS,OWNED,
Hegang,955,,,,HLJ,OWNED,
Färöer,956,,,,DEN,OWNED,
Qaryeh-Ye,957,,,,AFG,OWNED,
Zimstan,958,,,,RUS,OWNED,
Krishnagiri,959,,,,EIC,OWNED,
Chuangye,960,,,,MNC,OWNED,
Matam,961,,,,FTT,OWNED,
Mogoitui,962,,,,RUS,OWNED,
Lakhisarai,963,,,,DHN,OWNED,
San Javier,964,,,,LFP,OWNED,
Zangla,965,,,,TIB,OWNED,
Córdoba,966,,,,,UNOWNED,
Tangail,967,,,,EIC,OWNED,
Ornabad,968,,,,,UNOWNED,
Bignona,969,,,,,UNOWNED,
Lebedin,970,,,,RUS,OWNED,
Dukathole,971,,,,,UNOWNED,
Raevskyi,972,,,,RUS,OWNED,
Kozhmudor,973,,,,RUS,OWNED,
Duminichi,974,,,,RUS,OWNED,
Pistoia,975,,,,TUS,OWNED,
Leoben,976,,,,AUS,OWNED,
Konotop,977,,,,RUS,OWNED,
Radom,978,,,,POL,OWNED,
Marstrand,979,,,,SWE,OWNED,
Oakland,980,,,,WNT,OWNED,
Old Sarepta,981,,,,RUS,OWNED,
Klyvalino,982,,,,RUS,OWNED,
Shordyn,983,,,,RUS,OWNED,
Tulcán,984,,,,QTO,OWNED,
Mingguang,985,,,,CHI,OWNED,
Teodo,986,,,,MNR,OWNED,
Kirov,987,,,,RUS,OWNED,
Liezen,988,,,,AUS,OWNED,
Limba,989,,,,MDR,OWNED,
Końskie,990,,,,POL,OWNED,
Cape temperate_fruitas,991,,,,,UNOWNED,
San Rafael,992,,,,WNT,OWNED,
Eskdale,993,,,,,UNOWNED,
Berhampur,994,,,,EIC,OWNED,
Usak,995,,,,MNS,OWNED,
Phetchabun,996,,,,SIA,OWNED,
Bad'ya,997,,,,RUS,OWNED,
Salta,998,,,,GZI,OWNED,
Lamakera,999,,,,,UNOWNED,
Bengbu,1000,,,,CHI,OWNED,
Antipinsky,1001,,,,RUS,OWNED,
Montoro,1002,,,,SPA,OWNED,
Tsjinvali,1003,,,,RUS,OWNED,
Dong Ha,1004,,,,TRH,OWNED,
Prince George,1005,,,,DNE,OWNED,
Aurora,1006,,,,PTW,OWNED,
Vaupés,1007,,,,SFB,OWNED,
Ely,1008,,,,,UNOWNED,
Srikakulam,1009,,,,EIC,OWNED,
Presho,1010,,,,YNK,OWNED,
Khlong Khlung,1011,,,,SIA,OWNED,
Peruíbe,1012,,,,BRZ,OWNED,
Maumere,1013,,,,,UNOWNED,
Xianyang,1014,,,,CHI,OWNED,
Irbit,1015,,,,RUS,OWNED,
Wilcannia,1016,,,,,UNOWNED,
Mianyang,1017,,,,CHI,OWNED,
Kal Vitsa,1018,,,,RUS,OWNED,
Bucaramanga,1019,,,,TNJ,OWNED,
Agate,1020,,,,LAK,OWNED,
Puyuhuapi,1021,,,,,UNOWNED,
Velizh,1022,,,,RUS,OWNED,
the Outback,1023,,,,,UNOWNED,
Zamora de Hidalgo,1024,,,,MEX,OWNED,
Soltsy,1025,,,,RUS,OWNED,
Sillian,1026,,,,AUS,OWNED,
Beloozersk,1027,,,,RUS,OWNED,
Kumylzhenskaya,1028,,,,RUS,OWNED,
Priluki,1029,,,,RUS,OWNED,
Volodarsk,1030,,,,RUS,OWNED,
Pjalma,1031,,,,RUS,OWNED,
Chernoe,1032,,,,RUS,OWNED,
Kilkenny,1033,,,,GBR,OWNED,
Tsarskoye Selo,1034,,,,RUS,OWNED,
Al-Gayda,1035,,,,MHR,OWNED,
Damietta,1036,,,,EGY,OWNED,
Afghani Mountains,1037,,,,,UNOWNED,
Western Tipperary,1038,,,,GBR,OWNED,
Podgorica,1039,,,,SCU,OWNED,
Brixen,1040,,,,AUS,OWNED,
Shola,1041,,,,RUS,OWNED,
Bregenz,1042,,,,AUS,OWNED,
Pavlovsk,1043,,,,RUS,OWNED,
Sakata,1044,,,,SNI,OWNED,
Viazniki,1045,,,,RUS,OWNED,
Moba,1046,,,,LUB,OWNED,
Abingdon Downs,1047,,,,,UNOWNED,
Roanoke Rapids,1048,,,,USA,OWNED,
Vladikavkaz,1049,,,,DRD,OWNED,
Oranjestad,1050,,,,ANT,OWNED,
Mwene-Ditu,1051,,,,,UNOWNED,
Kotelnikovo,1052,,,,RUS,OWNED,
El Salloum,1053,,,,EGY,OWNED,
Aohan,1054,,,,CHI,OWNED,
St. Moritz,1055,,,,SWI,OWNED,
Infanta,1056,,,,PHI,OWNED,
Yurihonjo,1057,,,,SNI,OWNED,
Dambas,1058,,,,,UNOWNED,
Isikar,1059,,,,,UNOWNED,
Tuburian,1060,,,,PHI,OWNED,
Delgerekh,1061,,,,MGA,OWNED,
Port Douglas,1062,,,,,UNOWNED,
Chanute,1063,,,,OSG,OWNED,
Cayman,1064,,,,JAM,OWNED,
Inzer,1065,,,,MGJ,OWNED,
Hormod,1066,,,,,UNOWNED,
Al Misallah,1067,,,,,UNOWNED,
Semigorsk,1068,,,,RUS,OWNED,
Saihan,1069,,,,CHI,OWNED,
Fort Myres,1070,,,,SEM,OWNED,
Marseille,1071,,,,FRA,OWNED,
Makoukou,1072,,,,,UNOWNED,
Gongnongcun,1073,,,,MNC,OWNED,
Bamenda,1074,,,,,UNOWNED,
Bor-Undur,1075,,,,MGA,OWNED,
Barapasi,1076,,,,,UNOWNED,
Al Jubail,1077,,,,DRY,OWNED,
Torrens,1078,,,,,UNOWNED,
Arvidsjaur,1079,,,,SWE,OWNED,
Reynosa,1080,,,,NSP,OWNED,
Benin,1081,,,,BEN,OWNED,
Bitburg,1082,,,,PRU,OWNED,
Teru,1083,,,,ASA,OWNED,
Gruvberget,1084,,,,SWE,OWNED,
Neustrelitz,1085,,,,MKZ,OWNED,
Odda,1086,,,,NOR,OWNED,
Mukden,1087,,,,MKD,OWNED,
West Suffolk,1088,,,,GBR,OWNED,
Caithness,1089,,,,GBR,OWNED,
Dinant,1090,,,,NED,OWNED,
Palasovka,1091,,,,RUS,OWNED,
Izhvesk,1092,,,,RUS,OWNED,
Krishnanagar,1093,,,,BNG,OWNED,
Dodola,1094,,,,SWA,OWNED,
Temirzhan,1095,,,,RUS,OWNED,
Waren,1096,,,,MKS,OWNED,
Greytown,1097,,,,ZUL,OWNED,
Aboisso,1098,,,,SNW,OWNED,
Verblyuzhiy,1099,,,,RUS,OWNED,
Longquan,1100,,,,CHI,OWNED,
Fuxin,1101,,,,MKD,OWNED,
Northamptonshire,1102,,,,GBR,OWNED,
Blagoevgrad,1103,,,,TUR,OWNED,
Lecco,1104,,,,LBV,OWNED,
Baybay,1105,,,,PHI,OWNED,
Cadiz,1106,,,,SPA,OWNED,
Fuhai,1107,,,,ILI,OWNED,
Lucknow,1108,,,,AWA,OWNED,
Brewton,1109,,,,MSG,OWNED,
Montevideo,1110,,,,LFP,OWNED,
Adzopé,1111,,,,MON,OWNED,
Pleven,1112,,,,TUR,OWNED,
Mthethwa,1113,,,,MTT,OWNED,
Yingtan,1114,,,,CHI,OWNED,
Kurumkan,1115,,,,RUS,OWNED,
Gevgelija,1116,,,,TUR,OWNED,
Huailai,1117,,,,CHI,OWNED,
Bacolod,1118,,,,PHI,OWNED,
Fort McKay,1119,,,,,UNOWNED,
PROV1120,1120,,,,CHI,OWNED,
Sandia,1121,,,,,UNOWNED,
Xiedexiang,1122,,,,TIB,OWNED,
Khanh Hoa,1123,,,,CPA,OWNED,
Caucasia,1124,,,,ANQ,OWNED,
Rosario,1125,,,,LFP,OWNED,
Akyar,1126,,,,RUS,OWNED,
PROV1127,1127,,,,BUR,OWNED,
Karam,1128,,,,RUS,OWNED,
Tawang,1129,,,,TIB,OWNED,
Fort Walsh,1130,,,,BLF,OWNED,
Madre de Dios,1131,,,,,UNOWNED,
Barkök Kazakh,1132,,,,KML,OWNED,
Boyle,1133,,,,GBR,OWNED,
Sitapur,1134,,,,AWA,OWNED,
Venice,1135,,,,VEN,OWNED,
Megletsy,1136,,,,RUS,OWNED,
Castlebar,1137,,,,GBR,OWNED,
Dzisna,1138,,,,LIT,OWNED,
Grong,1139,,,,NOR,OWNED,
Isatay,1140,,,,RUS,OWNED,
Inowrazlaw,1141,,,,POZ,OWNED,
Västeras,1142,,,,SWE,OWNED,
Dacca,1143,,,,EIC,OWNED,
Wongrowitz,1144,,,,POZ,OWNED,
Newburgh,1145,,,,USA,OWNED,
Trento,1146,,,,AUS,OWNED,
Lyubitino,1147,,,,RUS,OWNED,
Domodossola,1148,,,,SAR,OWNED,
Nassau,1149,,,,NAS,OWNED,
Aflou,1150,,,,ALG,OWNED,
Verkhnyadzvinsk,1151,,,,LIT,OWNED,
Chimoio,1152,,,,ROZ,OWNED,
Tsumkwe,1153,,,,,UNOWNED,
Conway,1154,,,,USA,OWNED,
Hopa,1155,,,,TUR,OWNED,
Saryagash,1156,,,,GKH,OWNED,
Shahjahanpur,1157,,,,EIC,OWNED,
Chinsali,1158,,,,,UNOWNED,
Putian,1159,,,,CHI,OWNED,
Cheongjin,1160,,,,KOR,OWNED,
Biloxi,1161,,,,,UNOWNED,
Sion,1162,,,,SWI,OWNED,
Digos,1163,,,,MGO,OWNED,
Chlef,1164,,,,ALG,OWNED,
Cocos Islands,1165,,,,,UNOWNED,
Mangochi,1166,,,,MLW,OWNED,
Al Bawdah,1167,,,,TUR,OWNED,
Ampatuan,1168,,,,MGO,OWNED,
El Paso,1169,,,,NSP,OWNED,
Mongu,1170,,,,BRS,OWNED,
Helen,1171,,,,CHE,OWNED,
Gunnedah,1172,,,,,UNOWNED,
Yola,1173,,,,ADM,OWNED,
Campeche,1174,,,,NSP,OWNED,
Suizhou,1175,,,,CHI,OWNED,
Keur-Macene,1176,,,,TRZ,OWNED,
Baton Rouge,1177,,,,LSA,OWNED,
Kantunilkin,1178,,,,NSP,OWNED,
Nanortalik,1179,,,,DEN,OWNED,
Luplya,1180,,,,,UNOWNED,
Goddard,1181,,,,CMC,OWNED,
São Luíz,1182,,,,BRZ,OWNED,
San Carlos,1183,,,,APA,OWNED,
Coonamble,1184,,,,,UNOWNED,
Tuxtla,1185,,,,GUA,OWNED,
La Rioja,1186,,,,,UNOWNED,
Poza Rica,1187,,,,MEX,OWNED,
Serra do Calapó,1188,,,,BRZ,OWNED,
Turnau,1189,,,,AUS,OWNED,
Bashankovichy,1190,,,,LIT,OWNED,
Seinäjoki,1191,,,,FIN,OWNED,
Mayiladuthurai,1192,,,,DNI,OWNED,
Vetluga,1193,,,,RUS,OWNED,
Kadyi,1194,,,,RUS,OWNED,
Como,1195,,,,LBV,OWNED,
Jungbunzlau,1196,,,,AUS,OWNED,
Coburg,1197,,,,SXC,OWNED,
Begomi,1198,,,,LIT,OWNED,
Lesozadovsk,1199,,,,MNC,OWNED,
Svjatozero,1200,,,,RUS,OWNED,
Voronezh,1201,,,,RUS,OWNED,
Lubbock,1202,,,,CMC,OWNED,
Ergani,1203,,,,TUR,OWNED,
Kalir Char,1204,,,,EIC,OWNED,
Karapinar,1205,,,,TUR,OWNED,
Ciudad Real,1206,,,,SPA,OWNED,
Ferrara,1207,,,,PAP,OWNED,
Pulau Belitung,1208,,,,DEI,OWNED,
Hanau,1209,,,,HSD,OWNED,
Oujda,1210,,,,MOR,OWNED,
Siwan,1211,,,,BIH,OWNED,
Jinsha,1212,,,,MNC,OWNED,
Jizan,1213,,,,DRY,OWNED,
Kastornoye,1214,,,,RUS,OWNED,
Nakhchievan,1215,,,,NKH,OWNED,
Lyubeshiv,1216,,,,LIT,OWNED,
Esiplevo,1217,,,,RUS,OWNED,
Ivrea,1218,,,,SAR,OWNED,
Karlsbad,1219,,,,AUS,OWNED,
Darmstadt,1220,,,,HSD,OWNED,
Maladsetschna,1221,,,,LIT,OWNED,
Peremoahan,1222,,,,PLB,OWNED,
Mainz,1223,,,,MNZ,OWNED,
Xicotepec,1224,,,,NSP,OWNED,
Golovino,1225,,,,MNC,OWNED,
Sinop,1226,,,,TUR,OWNED,
Huaura,1227,,,,,UNOWNED,
Midnapore,1228,,,,BNG,OWNED,
Ayfon,1229,,,,TUR,OWNED,
Brześć Litewski,1230,,,,LIT,OWNED,
Villanueva de la Serena,1231,,,,SPA,OWNED,
Cluses,1232,,,,SAR,OWNED,
Ulaangom,1233,,,,KBD,OWNED,
Yiyang,1234,,,,CHI,OWNED,
Prabumulih,1235,,,,PLB,OWNED,
Xaitongmin,1236,,,,TIB,OWNED,
Vicenza,1237,,,,VEN,OWNED,
Midar,1238,,,,MOR,OWNED,
Golden,1239,,,,DNE,OWNED,
Karaoy,1240,,,,GKH,OWNED,
Ayandon,1241,,,,TUR,OWNED,
Moncton,1242,,,,NBR,OWNED,
Mandsaur,1243,,,,DHA,OWNED,
Poopó,1244,,,,,UNOWNED,
Minto,1245,,,,NBR,OWNED,
Nioro du Sahel,1246,,,,KAA,OWNED,
Kosch-Agatsch,1247,,,,,UNOWNED,
Mistissini,1248,,,,LCA,OWNED,
Anhua,1249,,,,CHI,OWNED,
Huasco,1250,,,,CHL,OWNED,
Zhigansk,1251,,,,RUS,OWNED,
Batu Pahat,1252,,,,JHR,OWNED,
Baghdad,1253,,,,IRA,OWNED,
Atlin,1254,,,,,UNOWNED,
Biskra,1255,,,,BEB,OWNED,
Bandiagara,1256,,,,KNR,OWNED,
Gogama,1257,,,,,UNOWNED,
Chongming,1258,,,,CHI,OWNED,
Norrköping,1259,,,,SWE,OWNED,
Braunsberg,1260,,,,PRU,OWNED,
Geiranger,1261,,,,NOR,OWNED,
Samoylovka,1262,,,,RUS,OWNED,
Linköping,1263,,,,SWE,OWNED,
Turin,1264,,,,SAR,OWNED,
Dagö,1265,,,,EST,OWNED,
Neunburg,1266,,,,BAV,OWNED,
Elbing,1267,,,,PRU,OWNED,
Simbirsk,1268,,,,RUS,OWNED,
Älesund,1269,,,,NOR,OWNED,
Sabha,1270,,,,TRI,OWNED,
Karsun,1271,,,,RUS,OWNED,
Jiaohe,1272,,,,MNC,OWNED,
Narimanov,1273,,,,RUS,OWNED,
Errabore,1274,,,,EIC,OWNED,
Lusaka,1275,,,,ROZ,OWNED,
Fengcheng,1276,,,,MKD,OWNED,
Briançon,1277,,,,FRA,OWNED,
Pernau,1278,,,,LIV,OWNED,
Amberg,1279,,,,BAV,OWNED,
Montego Bay,1280,,,,JAM,OWNED,
Yssingeaux,1281,,,,FRA,OWNED,
Sukabumi,1282,,,,DEI,OWNED,
Azilal,1283,,,,MOR,OWNED,
Petropawlowsk-Kamtschatski,1284,,,,RUS,OWNED,
Xin'anzhen,1285,,,,CHI,OWNED,
Ispir,1286,,,,TUR,OWNED,
Koksaray,1287,,,,ORT,OWNED,
Satna,1288,,,,REW,OWNED,
Nam Dinh,1289,,,,TRH,OWNED,
Dashiqiao,1290,,,,MKD,OWNED,
Natitingou,1291,,,,,UNOWNED,
Hoa Binh,1292,,,,TRH,OWNED,
Radde,1293,,,,HLJ,OWNED,
Ban Nam Phuon,1294,,,,VIN,OWNED,
Albany,1295,,,,,UNOWNED,
Masha,1296,,,,CHI,OWNED,
Bandung,1297,,,,DEI,OWNED,
Tengcheng,1298,,,,TIB,OWNED,
Tyanya,1299,,,,RUS,OWNED,
Linyi,1300,,,,CHI,OWNED,
Alakol,1301,,,,,UNOWNED,
Raduzhny,1302,,,,RUS,OWNED,
Lanzhou,1303,,,,CHI,OWNED,
Ult-Yagun,1304,,,,RUS,OWNED,
